url,title,area,construct_date,rooms,has_elevator,has_parking,has_warehouse,type,city,floor,price_per_meter,price
https://divar.ir/v/۷۳متر-واحد-فول-امکانات-باغ-کاشانی-۲نبش-غرق-نور_آپارتمان_کرج_مشکین-دشت_دیوار/gY63EG0P,۷۳متر واحد فول امکانات/باغ کاشانی/۲نبش/غرق نور,73,1396,2,True,True,True,آپارتمان,مشکین‌دشت,5,10821000,790000000
https://divar.ir/v/آپارتمان-دوخواب-با-آسانسور_آپارتمان_کرج_شهر-جدید-اندیشه_دیوار/gYkP-A_Z,آپارتمان دوخواب با آسانسور,78,1399,2,True,False,True,آپارتمان,شهر جدید اندیشه,2,13205000,1030000000
https://divar.ir/v/۷۰متری-دوخواب-پارکینگ-دم-در_آپارتمان_کرج_حصارک_دیوار/gY6vk4Ba,۷۰متری دوخواب پارکینگ دم در,70,1384,2,False,False,False,آپارتمان,حصارک,1,7857000,550000000
https://divar.ir/v/40-متری-شیک-و-نورگیر-دسترسی-آسان-به-سر-فاز-یک_آپارتمان_کرج_شهر-جدید-اندیشه_دیوار/gY6r0c1k,40 متری شیک و نورگیر/دسترسی آسان به سر فاز یک,40,1392,1,False,False,True,آپارتمان,شهر جدید اندیشه,1,12750000,510000000
https://divar.ir/v/آپارتمان-۱۰۰-و-۸۰-متری_آپارتمان_کرج_خرمدشت_دیوار/gY6vUlFw,آپارتمان ۱۰۰ و ۸۰ متری,80,1390,2,False,False,True,آپارتمان,خرمدشت,1,6250000,500000000
https://divar.ir/v/اپارتمان73متری-فول-بازسازی-خوش-نقشه_آپارتمان_کرج_کرج-نو_دیوار/gY6r0X10,اپارتمان73متری/فول بازسازی/خوش نقشه,73,1392,2,False,False,False,آپارتمان,کرج نو,1,8904000,650000000
https://divar.ir/v/۱۰۵-متر-رو-به-نما-شاهین-ویلا_آپارتمان_کرج_شاهین-ویلا_دیوار/gY6rEI0c,۱۰۵ متر رو به نما شاهین ویلا,105,1393,2,True,False,True,آپارتمان,شاهین‌ویلا,3,10000000,1050000000
https://divar.ir/v/آپارتمان-۶۰-متری-۱-خواب-خیابان-اهری_آپارتمان_کرج_منظریه_دیوار/gY6vEVV9,آپارتمان ۶۰ متری ۱ خواب خیابان اهری,60,1390,1,False,False,True,آپارتمان,منظریه,3,7666000,460000000
https://divar.ir/v/آپارتمان۶۵متر-سند-تک-برگ-دهقان-ویلا_آپارتمان_کرج_دهقان-ویلا_دیوار/gY6v0R9V,آپارتمان۶۵متر سند تک برگ، دهقان ویلا,63,1385,2,False,True,True,آپارتمان,دهقان ویلا,3,1857000,117000000
https://divar.ir/v/61متر-شیک-غرق-نور-سند-تک-برگ-اندیشه-فاز-یک_آپارتمان_کرج_شهر-جدید-اندیشه_دیوار/gY6Tk2LF,61متر شیک/غرق نور /سند تک برگ/اندیشه فاز یک,61,1391,1,True,True,True,آپارتمان,شهر جدید اندیشه,1,13606000,830000000
https://divar.ir/v/آپارتمان-60-متری_آپارتمان_کرج_گلشهر_دیوار/gY6rk85R,آپارتمان 60 متری,60,1396,1,True,False,True,آپارتمان,گلشهر,0,13333000,800000000
https://divar.ir/v/آپارتمان-46متر-تک-خواب-فول-امکانات-اندیشه_آپارتمان_کرج_شهر-جدید-اندیشه_دیوار/gY6rUGan,آپارتمان 46متر تک خواب فول امکانات اندیشه,46,1396,1,True,True,True,آپارتمان,شهر جدید اندیشه,2,19565000,900000000
https://divar.ir/v/78متر-دوخواب-غرق-در-نور_آپارتمان_کرج_حیدرآباد_دیوار/gY6rk9I-,78متر دوخواب غرق در نور,78,1385,2,False,True,True,آپارتمان,حیدرآباد,4,6153000,480000000
https://divar.ir/v/آپارتمان۷۰متری-دو-خواب-بلوار-حدادی_آپارتمان_کرج_کرج-نو_دیوار/gY6rkykk,آپارتمان۷۰متری دو خواب بلوار حدادی,70,1391,2,False,False,True,آپارتمان,کرج نو,0,8571000,600000000
